profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count,gender_norm,is_female,is_sft,is_dpo,is_rlvr,temperature_z,self_bleu_z,semantic_div_z,mean_entropy_z
1,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,carpenter,yes,0.44109505304418734,0.22480729444831016,0.19549520048170022,10,female,1,0,0,1,-1.371163920812372,1.0344942726444755,-1.2106305627684064,-1.3663571431895059
1,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,carpenter,yes,0.3946553709666391,0.2043668851190104,0.22769544381766313,10,female,1,1,0,0,-1.371163920812372,0.6673544779505105,-1.3532906899729586,-1.2113779845160764
1,0.5,base,allenai/Olmo-3-1025-7B,given,female,carpenter,yes,0.4005045823841494,0.3464015772260839,0.5178086188986035,10,female,1,0,0,0,-0.34279098020309323,0.7135967901902952,-0.28310416346369044,-0.2903088161453411
1,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,carpenter,yes,0.26062471386031527,0.40365283553917697,0.5660886633176274,10,female,1,0,1,0,-0.34279098020309323,-0.3922563060023601,0.19360235361481523,-0.18101307889838844
1,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,carpenter,yes,0.2785321554728094,0.3232150272421264,0.5515193567667916,10,female,1,0,0,1,-0.34279098020309323,-0.2506848278400711,-0.4693934487350415,-0.213181527046898
1,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,carpenter,yes,0.35520447808732636,0.5178067045082604,0.5027936558383864,10,female,1,1,0,0,-0.34279098020309323,0.3554661948219115,1.2077142267512093,-0.32596272222139405
1,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,female,carpenter,yes,0.35215682014410277,0.33144992972276505,0.8073655469442406,10,female,1,0,0,0,0.3427909802030929,0.3313722204121794,-0.40369974582477974,0.2740190818537652
1,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,carpenter,yes,0.21905785657821505,0.31877057028192946,0.9385694072826031,10,female,1,0,1,0,0.3427909802030929,-0.7208728418162786,-0.5046304105378543,0.47693772230654385
1,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,female,carpenter,yes,0.24057572152743578,0.3952881579020933,0.8209285083247119,10,female,1,0,0,1,0.3427909802030929,-0.5507583154825866,0.12253329023316863,0.29617109597635066
1,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,carpenter,yes,0.255854373672218,0.30159421852863183,0.9889588663376534,10,female,1,1,0,0,0.3427909802030929,-0.42996934879093507,-0.639338072890046,0.5488450525355433
1,1.0,base,allenai/Olmo-3-1025-7B,given,female,carpenter,yes,0.17556619368672355,0.442225287353446,1.7657051779705544,10,female,1,0,0,0,1.3711639208123716,-1.0647063796561296,0.5272758957252588,1.3980578068559437
1,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,carpenter,yes,0.10154236620987225,0.43747113145435895,1.8022296371298527,10,female,1,0,1,0,1.3711639208123716,-1.6499191030535565,0.4856334326082719,1.4298814617987028
1,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,carpenter,yes,0.15364787312756803,0.34838134988192887,1.5124062995053824,10,female,1,0,0,1,1.3711639208123716,-1.237986801703104,-0.26701049611405375,1.1615280255867655
1,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,carpenter,yes,0.14001106886315978,0.4009313569805555,1.7565843742763,10,female,1,1,0,0,1.3711639208123716,-1.3457957550365105,0.17042814352397959,1.3900286796205326
2,0.2,base,allenai/Olmo-3-1025-7B,given,male,carpenter,no,0.5114757020862769,0.10441018403709518,0.177333350202922,10,male,0,0,0,0,-1.371163920812372,1.590904994763376,-1.9795260118149909,-1.4630276798324304
